2019-03-01 13:19:18,"b""#VR1..\n#HydSheteams  Register for the VR1 run  \nStand up for the cause of women\xe2\x80\x99s empowernment....  \nCome and join us at people's plaza on 17th March. @TelanganaDGP @hydcitypolice @HYDTP @hydsheteam @bharosahyd @CyberCrimeshyd @DCPEASTZONE @DCPNZHyd @DCPCZHyd @DCPWZHyd  @DCPSZHyd https://t.co/n8mBfz8fSm""",724831502601703425,2061,
2019-03-01 13:13:47,"b'@shoabids @hydcitypolice @HydWatch @CPHydCity @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety @HYDTP Filing case is fine, but what is the plan to stop these in future?'",715483552838627328,115,
2019-03-01 13:05:06,b'@MsRao14820411 @RachakondaCop @CPHydCity @TelanganaDGP @hydcitypolice @HiHyderabad Menction full details clearly',1066573933556744192,5,
2019-03-01 13:04:35,"b'@DCPEASTZONE @AddlCPCrimesHyd @DCPWZHyd @DCPCZHyd @DCPNZHyd @DCPSZHyd @hydcitypolice @bharosahyd @SheTeams Sir, Tagging 1 more handle of she teams @hydsheteam'",381917248,357,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})"
2019-03-01 13:01:21,"b""#VR1..\n #HydSheteams\n Register for the VR1 run\n Stand up for the cause of women\xe2\x80\x99s empowernment....\n Come and join us at people's plaza on 17th March. @TelanganaDGP @hydcitypolice @HYDTP @hydsheteam @bharosahyd @CyberCrimeshyd @DCPEASTZONE @DCPNZHyd @DCPCZHyd @DCPWZHyd \n@DCPSZHyd https://t.co/f9eNEgfJfT""",974923611789082625,2547,
2019-03-01 12:46:01,b'@HYDTP \n@hydcitypolice \nSee kind of over load driving o 2 wheeler.... At uppal main road at survey of India road.... Very dangerous... Traffic police was there no action... Please try to prevent these kind-of drivings please https://t.co/dHAsojauOb',1094274680775618561,51,
2019-03-01 12:45:14,b'Please register yourself at https://t.co/l2e3HgYTfg for participating in the #Vr1RUN @AddlCPCrimesHyd @DCPWZHyd @DCPCZHyd @DCPNZHyd @DCPSZHyd @hydcitypolice @bharosahyd @SheTeams https://t.co/BZdVyigihy',3237187082,10402,
2019-03-01 12:34:00,b'@USCGHyderabad @TelanganaDGP @USAndHyderabad @TelanganaCMO @KTRTRS @hydcitypolice It was a pleasure meeting you.. Thank you',1047243327844835328,0,
2019-03-01 12:29:12,b'@hydcitypolice A Ford Endeavor and Mercedes A Class going in races on PV Express Road towards Mehdipatnam dangerously',76295033,73,
2019-03-01 12:25:31,b'@hydcitypolice @HydWatch @CPHydCity @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety @HYDTP Registered case in Cr. No . 46/2019 U/s 304(A) &amp; 337 IPC',4747510334,4247,
2019-03-01 12:24:53,b'@DCPEASTZONE @hydcitypolice @CPHydCity @AddlCPCrimesHyd @IGWomenSafety @TelanganaDGP @TelanganaCMO @IPS_Association @Nainajaiswal14 @DCPWZHyd @DCPNZHyd @DCPSZHyd @DCPCZHyd One can hide a pain behind a smile .Cops need to eke out that hidden pain to turn a smile into a permanent glee - always !',578252631,1257,
2019-03-01 12:19:02,b'@HYDTP @hydcitypolice @arvindkumar_ias @KTRTRS \nDisheartening to know abt the road accident of the Student at Gunfoundry. \n\nCondolences for the family! \n\nCan we take some preventive measures so that such accidents does occur again? \nPlease do something for road users esp children',834014223638343680,184,
2019-03-01 12:12:11,"b'@citizenKIRAN @CPHydCity @hydcitypolice @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety Very sad to see this , received in WhatsApp .'",797761076595068928,2912,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 12:12:07,b'@HydWatch @CPHydCity @hydcitypolice @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety Or atleast blur the image.',829869659922980864,12,
2019-03-01 12:11:38,b'@HydWatch @CPHydCity @hydcitypolice @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety Please cover her up.',829869659922980864,12,
2019-03-01 11:57:29,b'@HydWatch @CPHydCity @hydcitypolice @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety Very big tragedy for their parents strict action should be taken against offender.',713385838587936769,13,
2019-03-01 11:32:29,b'@hydcitypolice \n@HYDTP \n@NHAISocialmedia \nToday a major accident at bibinagar highway... See the road edge condition... Pathetic finishing.. NHAI and state highway authority playing with public lives... Please maintain good roads https://t.co/GR7uTePKV5',1094274680775618561,51,
2019-03-01 11:29:04,b'@HydWatch @CPHydCity @hydcitypolice @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety horrible',793076619644723201,170,
2019-03-01 11:24:03,b'@AbodeOfLakshmi @DelhiPolice @MumbaiPolice @hydcitypolice @Sumiran_KVS @vagishasoni @GalaRakesh Problem is I am not receiving your updates.',186808369,245,
2019-03-01 11:22:29,"b'@CPHydCity @hydcitypolice Accident at Abids #Sujata school student rqnover by Water tanker , plz set time of 9.30 to 11.30 night for Tankers movement &amp; plz check conditions &amp; Fitness of drivers monthly as accidents increased by these Tankers @rajakesarimdk @AddlCPTrHyd @HMWSSBOnline @MORTHRoadSafety https://t.co/X7GACRztIo'",797761076595068928,2912,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 11:19:02,b'@HiHyderabad @GHMCOnline @hydcitypolice @KTRTRS @CommissionrGHMC @arvindkumar_ias @CPHydCity they scared to death to penalise those bastards..  \ni hope it would be better if that particular matter be in the hands of @hydcitypolice @HYDTP @CYBTRAFFIC @TelanganaDGP \nthey are the best to tackle such nuisance.',793076619644723201,170,
2019-03-01 10:44:06,b'@HiHyderabad @GHMCOnline @hydcitypolice @KTRTRS @CommissionrGHMC @arvindkumar_ias @CPHydCity GHMC or  local police should file a case against the responsible this. Forget about CC TVs still they have \n have provided enough information like phone number and address.',148725663,471,
2019-03-01 10:26:14,"b'@Arushswaroop @hydcitypolice @THHyderabad @ncbn Sir, noted. We will take necessary action and instruct our officers on the field to take strict action against such violators.'",399923595,17911,
2019-03-01 10:25:44,b'These 2 guys is posting offensive comments against Indian Army &amp; @PMOIndia \n\nhttps://t.co/bhWCv3netu\nhttps://t.co/EAMEs1Qg2r\nhttps://t.co/dSYaKZL5zg\nPlease take a note\n@hydcitypolice @CPHydCity  @JmuKmrPolice @KashmirPolice https://t.co/HSgMox0toV',933637695334629380,56,
2019-03-01 10:20:35,b'@hydcitypolice @HYDTP @THHyderabad @ncbn Shocked to see soo many kids in one Auto Rickshaw. Minimum 20 kids which are the future of this country risking their lives at the age where they are not even aware that what they are doing is not right. https://t.co/FrHthzMO04',94149324,168,
2019-03-01 10:20:02,b'@HiHyderabad @GHMCOnline @hydcitypolice @KTRTRS @CommissionrGHMC @arvindkumar_ias @CPHydCity Should be strictly implemented',577272429,8841,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
2019-03-01 09:43:40,b'#Vr1 #Run \xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #curtainraiser #by #sheteams #and #hyderabadcitypolice \n\nFull video \xf0\x9f\x91\x89\xf0\x9f\x8f\xbbhttps://t.co/Go3N6Kq3zL\xe2\x80\xa6\n\n@AddlCPCrimesHyd @CPHydCity @hydcitypolice @DCPEASTZONE @hydsheteam @TelanganaDGP https://t.co/hQ97fF2TuC',3658333934,1953,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 09:24:29,"b""@shobanjarahills @hydcitypolice @DCPWZHyd @DCPEASTZONE @CPHydCity @TelanganaDGP Respected sir, first of all thankful to you for responding to my tweet. The problem is I don't have IMEI number. Request you to please help. Thank you""",381917248,357,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})"
2019-03-01 09:21:46,"b'@Riyazuddin555 @hydcitypolice @DCPWZHyd @DCPEASTZONE @CPHydCity @TelanganaDGP good after noon sir can u come to police station and give written complaint, we want IMEI numbers so that we can trace it immediately'",4751777924,4694,
2019-03-01 09:11:37,"b""@bmspestcontrol @hydcitypolice @HiHyderabad @bmspestcontrol may I know what's this?""",135708981,1103,
2019-03-01 09:07:20,"b'@hydcitypolice @bmspestcontrol Sir, kindly send complete details to our whatsapp no 9490617111.'",749934067118772225,13167,
2019-03-01 09:07:13,b'@demonhawk007 @DelhiPolice @MumbaiPolice @hydcitypolice @Sumiran_KVS @vagishasoni @GalaRakesh Already published article on the same :\nhttps://t.co/4kr0sU72uj',132814447,6199,
2019-03-01 09:02:40,b'Fake video. @DelhiPolice @MumbaiPolice @hydcitypolice plz take cognizance. @AbodeOfLakshmi @Sumiran_KVS @vagishasoni @GalaRakesh https://t.co/3QXaqaqe6b',186808369,245,
2019-03-01 08:51:07,b'@hydcitypolice Media has the huge part in it!',1096388764862054401,2,
2019-03-01 08:49:39,b'@hydcitypolice @HiHyderabad What abt these type of culprits https://t.co/7ZmmT9hC90',857585734097616896,257,
2019-03-01 08:40:44,b'@shokachiguda @hydcitypolice Perfect sir ..',1100106110000906246,2,
2019-03-01 08:33:29,"b'@hydcitypolice What about illegal construction of religious structure by seculars,\nIllegal sound systems,\nIllegal migrants from rohingya,\n\nBut i am sure &amp; thankyou for safety from cops of hyderabad are sucessful in controlling crimes &amp; not allowing mafias, illegal christian preaches made guest.'",957106286,3040,
2019-03-01 08:30:00,b'@Nainajaiswal14 @CPHydCity @AddlCPCrimesHyd @DCPEASTZONE @actor_Nikhil @hydsheteam @hydcitypolice Congratulations',799111104043614208,53,
2019-03-01 08:14:34,"b'@nrishab1 @hydcitypolice Sir, during traffic physical checking action will be taken'",399923595,17911,
2019-03-01 08:03:45,"b""@hydcitypolice @CyberCrimeshyd @HDFC_Bank @HDFCBank_Cares I have applied for HDFC Regalia 1st credit card on 20/01/2019 at paradise circle branch, secunderabad. I was told that I would receive CC in 7 working days. It's been over a month &amp; person assigned is not answering my call""",753276076198166528,0,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 07:58:06,"b'@hydcitypolice Good campaign. We have been doing all these for last so many years, you failed in doing nothing back. You have your own RULES, LAWS, but you preach something else on Social Media.'",2435078106,374,
2019-03-01 07:37:50,"b""@PraneethVeni @KTRTRS @nsitharaman Absolutely media is going over the limit now compromising the security of our forces and their families. What if they're targeted by anti national people??? @KTRTRS @HMOIndia @nsitharaman @hydcitypolice please look into issues like these. #shamelessMedia""",431817385,37,
2019-03-01 07:26:35,"b'@SocialsPanda @ravichowdaryy @CyberCrimeshyd @hydcitypolice Police will track him down. It is a racket and being a responsible citizen complaint against him, Cops will bring him down and all fake opportunities of getting job by paying money.\nCompany needs your talent so need to pay to anyone for jobs. #BeaVigilantCitizen'",1080033007333912578,17,
2019-03-01 07:26:16,b'@hydcitypolice Sir received',3715381333,57726,
2019-03-01 07:23:25,b'@HiHyderabad @GHMCOnline @hydcitypolice @KTRTRS @CommissionrGHMC @arvindkumar_ias @CPHydCity Yes. Ghmc should penalise these people who posters are pasted every where in city.',381917248,357,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})"
2019-03-01 07:16:22,"b'@hydcitypolice sir my name teja mallareddy  my phone was theft by 14.02.2019, 10:45 Am on  RTC bus  i am giving complaint  to madhapur police station ,cyberabad . Asus mobile IMEI number 369849093277280,369849093277298  i am requesting you please recovery my phone Thanking u sir'",903651818764288000,14,
2019-03-01 07:10:35,b'@RachakondaCop @CPHydCity @TelanganaDGP @hydcitypolice @HiHyderabad Ambeerpet',1069511514950791168,51,
2019-03-01 07:00:55,b'\xf0\x9f\x99\x8f@GHMCOnline must penalize the businesses in these posters. \n\n@hydcitypolice patrolling teams must take action against these poster boys. Community CCTV Project should safe guard city aesthetics and assets also.  \n\n@KTRTRS @CommissionrGHMC @arvindkumar_ias @CPHydCity https://t.co/xUs9x5Vi5W',243216752,7785,
2019-03-01 06:47:24,b'@hydcitypolice \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb@hydcitypolice \n media channels need to stop telecasting confidential matters and it\xe2\x80\x99s our responsibility to stop sharing them on social media platform',1100923176538660864,3,
2019-03-01 06:26:25,"b'@MsRao14820411 @CPHydCity @TelanganaDGP @hydcitypolice @HiHyderabad Sir, please mention the place of selection.'",749934067118772225,13167,
2019-03-01 06:17:20,b'@DCPEASTZONE @hydcitypolice @AddlCPCrimesHyd @IGWomenSafety @TelanganaDGP @TelanganaCMO @Nainajaiswal14 @DCPWZHyd @DCPNZHyd @DCPSZHyd @DCPCZHyd May I know how to book for this event?',989064562220597248,1,
2019-03-01 06:10:33,b'@HYDTP @hydcitypolice Thanks leave it...I understand you wanted citizens to become skapegoats...',1000052421001990144,14,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 06:08:45,b'@HYDTP @hydcitypolice @CPHydCity @CYBTRAFFIC Please ensure one more should not happen.... Miyapur to bachupally road.... Mallampet to Nizampet road Somany water tankers... Did they really have permission..   If they have control them With rules and regulations.... https://t.co/5MlVH0KBdn',1005423782528352257,68,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='23644d3c33b1fe02', url='https://api.twitter.com/1.1/geo/id/23644d3c33b1fe02.json', place_type='city', name='Medchal', full_name='Medchal, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.2478407, 17.150579], [78.7200457, 17.150579], [78.7200457, 17.7123495], [78.2478407, 17.7123495]]]), attributes={})"
2019-03-01 06:01:03,"b'@kreddy004 @Knaru72Narendra @hydcitypolice Sir, we forwarded to echallan department to impose challan.'",399923595,17911,
2019-03-01 05:40:30,b'@tirumala83 @HYDTP @hydcitypolice HTP please take the best preventive measures... Because of these heavy vehicles major accidents happenings.. These fellow drivers also driving rashly pity',1094274680775618561,51,
2019-03-01 05:36:37,"b'@tirumala83 @hydcitypolice Sir, special drives are conducting. We will look into this.'",399923595,17911,
2019-03-01 05:20:04,"b""@HYDTP @hydcitypolice isn't it necessary to pay challan ? \nThis person has pending challan since 2015 !! https://t.co/Z1SEf3f0gm""",380272210,87,
2019-03-01 05:17:38,"b'@nrishab1 @CYBTRAFFIC @hydcitypolice Sir, action will be taken.'",399923595,17911,
2019-03-01 05:15:35,"b'@VgNellutla @hydcitypolice Sir, please mention date to impose challan.'",399923595,17911,
2019-03-01 05:01:46,b'@hydcitypolice Congratulations... Hyderabad police team',874618405726199808,5,
2019-03-01 04:55:31,b'@hydcitypolice Great thinking',874618405726199808,5,
2019-03-01 04:50:30,b'@SakthiYerramse2 @hydcitypolice @BanYsrcp We r supporting u sir.\nJai Hind',989750018620801025,0,
2019-03-01 04:40:59,"b'Pregnancy is not a pause button proved by a woman, who dared to pursue professional career while pregnant. @AddlCPCrimesHyd @hydsheteam @shesafe_ts @hydcitypolice \nhttps://t.co/IR2evI3Svf'",704576456152784897,79,
2019-03-01 04:33:03,b'@DCPEASTZONE @hydcitypolice @CPHydCity @AddlCPCrimesHyd @IGWomenSafety @TelanganaDGP @TelanganaCMO @IPS_Association @Nainajaiswal14 @DCPWZHyd @DCPNZHyd @DCPSZHyd @DCPCZHyd Really it is so encouraging sir . Thank u very much',2257630154,1901,
2019-03-01 04:23:47,b'@hydcitypolice @shoousity Thank you sir for your reply. Those emails are not working. I sent test emails and it is bouncing back. Please help with working emails. https://t.co/HPKTEIw74W',57548587,6931,
2019-03-01 04:02:07,"b'@hydcitypolice @shoousity sir,\nI am in need of your official email IDs. The email IDs mentioned on your website are bouncing back. Please provide the official email IDs of OU PS.\n\nThanks in advance!'",57548587,6931,
2019-03-01 04:01:55,b'@hydcitypolice Congratulations Sir',1081122040088801280,12,
2019-03-01 04:00:47,b'@hydcitypolice @HYDTP 9.24am at Sangeet Circle',1000052421001990144,14,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2019-03-01 03:58:15,"b'@hydcitypolice @HYDTP  triple riding, signal jump and no helmet https://t.co/rmkQW9bUxv'",1000052421001990144,14,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='07d9deb200886006', url='https://api.twitter.com/1.1/geo/id/07d9deb200886006.json', place_type='poi', name='Sangeet Circle', full_name='Sangeet Circle', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.50561228464885, 17.440703054339636], [78.50561228464885, 17.440703054339636], [78.50561228464885, 17.440703054339636], [78.50561228464885, 17.440703054339636]]]), attributes={})"
2019-03-01 03:45:59,b'Today at 8.53am Bike No AP11AL6927 driven by Policeman without helmet at Patel Nagar to Amberpet \n\n@hydcitypolice @CPHydCity @HYDTP @amjedmbt @DeccanChronicle @TOICitiesNews https://t.co/O3kl1eClFR',792543369457041408,234,"Place(_api=<tweepy.api.API object at 0xaf592a6c>, id='4f2838c764ad417c', url='https://api.twitter.com/1.1/geo/id/4f2838c764ad417c.json', place_type='city', name='Hayathnagar', full_name='Hayathnagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0xaf592a6c>, type='Polygon', coordinates=[[[78.426176, 17.234568], [78.770343, 17.234568], [78.770343, 17.495638], [78.426176, 17.495638]]]), attributes={})"
2019-03-01 03:42:25,b'#India_Vs_Australia 1st ODI on 2nd march 2019\n@TelanganaDGP @TelanganaPolice @cyberabadpolice @hydcitypolice https://t.co/sgeHiBLCrU',749934067118772225,13167,
